,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags,Month,Hour,day_in_week,day,sentiment
3414,JuliaMike6,for Happiness,대한민국 서울,47,9,4977,2018-03-15 05:42:02,2021-03-28 17:59:03,0,russia trumpets coronavirus vaccine exports while quietly importing doses  ,[],3,17,Sunday,28,0
3415,capitalFM_997,"We are Zambia's leading Talk Radio station & our cynosure is the promulgation of good governance, social and economic development through our content",lusaka,131,452,1866,2019-10-16 13:45:05,2021-03-28 17:59:03,0,the united states government has committed an additional k million  to the initial k billion for the provisi  ,[],3,17,Sunday,28,0
3416,dattcaramell,i luv dis app .・。.・゜✭・.・✫・゜・。. carpe diem,rva,123,61,1421,2019-07-21 16:21:06,2021-03-28 17:59:03,197,semahernandez vp still no checks kids forced back to school after month long covid quarantine rent is overdue next month i don ,[],3,17,Sunday,28,1
3417,4lala,strange & unusual • creator • wanderer • abolitionist • soapboxing about the isms • daydreaming in the 🌝 • tweets like a sailor • she/they, rainbow nerd videogame grrrl rose island sloth  art   crystalball  sparkles ,909,1200,91423,2009-04-17 05:35:17,2021-03-28 17:59:03,7,ynb   the coronavirus will meet you all there it loves comiccon too ,"[{'text': 'ComicCon', 'indices': [61, 70]}]",3,17,Sunday,28,0
3418,Robby6Robby,my name is Robby i'm A Member at the Church of Jesus Christ of latter-day Saints. A Future Student at BYU Can't wait. :) please Follow me back thank you,ogden utah ,122,23,1102,2013-12-04 20:22:49,2021-03-28 17:59:03,1,lorialhadeff covid vaccine  whitecheckmark  ,[],3,17,Sunday,28,1
3419,BRIGUYTV,iPhone user.📱Living my best life. Washing my hands. 💧👏🏼 BriguyTV = #TikTok. ☕️📸🎶💤🏳️‍🌈✊🏿,watertucky,1453,267,17133,2013-10-13 05:10:03,2021-03-28 17:59:02,841,"abc pres bidens approval rating on handling of the covid pandemic climbs to  in the latest abc newsipsos poll 

three in four ",[],3,17,Sunday,28,0
3420,canisgallicus,Publisher; lifelong learner instigated by traumatic brain injury; Augment memory daily using Twitter. Activist: TBI Mental Health Cancer Politics Economics,dublin,3938,2687,564228,2010-05-19 17:17:46,2021-03-28 17:59:02,35,lauriegarrett ive been sick for  days no not covid  just a bad cold but if ive been wearing  masks amp staying  distances ,"[{'text': 'COVID19', 'indices': [55, 63]}]",3,17,Sunday,28,0
3421,inderbarara,CIO & CCO I Soldier I Cyberpreneur | CyberSecurity I Cyber Warfare I Cyber Intelligence I IoT Security I OT Security | BlockChain I DataCenter | DataScience,new delhi india,2176,2859,2613,2009-11-22 03:53:37,2021-03-28 17:59:02,0,what   may hold for ransomware attackswhich saw a major uptick in  while we where hit by covid we hav  ,"[{'text': 'ransomware', 'indices': [24, 35]}]",3,17,Sunday,28,1
3422,RGSPol2,"Business process, disaster recovery consultant, Radical centrist, Supreme rationalist, Politics/econ junkie, Proud father of 2great sons,Mariner/AdvPilot, Swimr",great lakes,545,226,68834,2020-03-02 14:01:47,2021-03-28 17:59:02,19,saletan gottlieb proposes to tilt vaccine allocations in favor of metro areas that are experiencing an upsurge of infection such as ,[],3,17,Sunday,28,1
3423,AliHamzaAwan1,"happy father of 2 daughters 
الحمدللہ🇵🇰",پاکستان,396,522,50159,2012-02-15 17:16:31,2021-03-28 17:59:02,51,drsyedasad if you have received your two doses of covid vaccine in pakistan you can get your official vaccine certificate online a ,[],3,17,Sunday,28,1
3424,d_t_tweets,#ɴᴇᴡꜱᴊᴜɴᴋɪᴇ #ᴛᴡᴇᴇᴛɪɴɢ ᴀʙᴏᴜᴛ #ɴᴏʀᴛʜᴇʀɴɪʀᴇʟᴀɴᴅ #ɴᴇᴡꜱ #ᴘᴏʟɪᴛɪᴄꜱ #ᴍᴜꜱɪᴄ ᴇᴛᴄ... ᴡɪᴛʜ ᴛʜᴇ ᴏᴅᴅ #ᴊᴏᴋᴇ ᴀᴅᴅᴇᴅ ᴛᴏ ᴛʜᴇ ᴍɪx.,county antrimnorthern ireland,925,1131,14957,2018-02-24 21:22:12,2021-03-28 17:59:02,0,covid ireland not aware of any vaccine jabs offer from uk ,[],3,17,Sunday,28,0
3425,AUH2020,"Positive,Wise,🦂,Petroleum Geologist (retired),Reading📖 Travelling ✈ & Chocolates🍫. Respect all🙏 From Abu Dhabi-The UAE 🇦🇪 RT/Like doesn’t mean endorsement",دار الفلاحي خليفة داري ومرباي,675,1407,59619,2011-02-04 22:52:54,2021-03-28 17:59:01,10,hsajwanization breaking sheikh abdullah bin zayed amp the chinese foreign minister launch the life sciences and vaccine manufacturing ,"[{'text': 'BREAKING', 'indices': [20, 29]}]",3,17,Sunday,28,1
3426,CandiceRose,"Chair, Arlington Commission on Aging 

http://t.co/d5uDsppWZQ",arlington va,790,4491,47419,2008-05-14 20:00:50,2021-03-28 17:59:00,0,what you re feeling is grief v ,[],3,17,Sunday,28,1
3427,1st_Chidi,"Igbo/
MJ baby is your baby",higher heavens,2303,1721,136064,2018-03-31 00:41:08,2021-03-28 17:59:00,839,akinadesina for millions of poor people around the world the risk of dying from hunger is greater than dying from covid,[],3,17,Sunday,28,0
3428,buckley_mike,"Pacific U Boxer Fan! Married to Shirley, Neil and Keith's Dad and Kristen and Kaitlyn's Grandpa. Old retired dude. Windmill Cancer Survivor😱",rio vista ca,237,230,19577,2011-06-29 19:38:34,2021-03-28 17:59:00,91,"facesofcovid gene bartlett  of bonita california died of covid on march   

he was the beloved owner and renowned pastry ",[],3,17,Sunday,28,0
3429,BlueCreekBandit,#ADOS,michigan usa,260,365,3773,2017-08-24 02:15:43,2021-03-28 17:59:00,3,tonetalks  why a th covid wave may look different than previous surges  covid ,"[{'text': 'covid19', 'indices': [81, 89]}]",3,17,Sunday,28,1
3430,BRGHFan,"My wife - rockin' a Malkin jersey in my profile pic - is a wonderful, caring and professional family practice Doctor.
Steelers fan
Penguins fan",los lunas nm,204,205,61967,2014-05-07 14:26:38,2021-03-28 17:58:59,1902,joncoopertweets fun fact president joebidens approval rating on his handling of the covid pandemic climbed to  in the latest ,[],3,17,Sunday,28,1
3431,CharlotteDBNN,"19 year old Student 🇫🇷🇷🇺🇸🇦🇦🇪🇧🇭🇮🇶🇪🇬🇺🇸🇨🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧 
Believer in Peace and Democracy!",england united kingdom,1881,1883,41473,2017-11-06 19:44:13,2021-03-28 17:58:59,7,geoffliddy the anitbodies in vax are long lived theyll be in you forever theyll destroy your natural immune system it makes the ,[],3,17,Sunday,28,0
3432,JJCrowleyMusic,"Ex-techie, supporter of UBI, music producer, currently a roofer, now learning about stocks and a human slave to a dog.",albuquerque nm,508,105,1260,2009-06-20 11:25:28,2021-03-28 17:58:58,824,cnbc the white house is considering whether to lift intellectual property protections on covid vaccines sources say which would a ,[],3,17,Sunday,28,1
3433,ebonymulan,RIP dad 04.09.17🌹🙏🏾 | 🇬🇭| Romiah ❤️| Teacher of Sociology,london,238,178,29866,2014-01-16 04:15:03,2021-03-28 17:58:58,1,monaisaid outside i want to runnnn to you coronavirus please free my home girls amp i asap,[],3,17,Sunday,28,0
3434,Davinoss8,Here and there and nowhere.,vancouver british columbia,279,11,154,2016-07-30 05:35:02,2021-03-28 17:58:57,141,criticalcarej please i ask everyone as a critical care nurse to ignore drbonniehenry advice it is not safe to attend indoor religio ,[],3,17,Sunday,28,0
3435,mytweetmark,"Shop Ventures - Agile development, lean startup and book publishing tools. Now offering coins.

cc @shop_ventures",mount shasta ca,15171,13433,147446,2009-08-14 07:21:38,2021-03-28 17:58:57,22,xhnews brazil records  deaths from covid and it is the second consecutive day that brazil has reported more than  daily d ,[],3,17,Sunday,28,0
3436,TheLahori,Zoning out since forever • Traveler • Foodie • Lahori • Alumni @FCCollege • Worked @_NerveCenter | @GoPunjabPk | @The_Nation | @DailyTimesPak,lahore pakistan ,918,617,1007,2019-10-02 09:27:42,2021-03-28 17:58:57,676,fslsltn covid current wave with potential to be worse than the first one in the summer of  no time for complacency or visiting ,[],3,17,Sunday,28,1
3437,witchdemigodjay,22|she/her| MS4 at Sind Medical College| I love research but research doesn’t love me.,karachi pakistan,211,383,3156,2012-11-03 14:35:02,2021-03-28 17:58:57,62,"drcjohns the peds crew when we hear someone say 

kids aren t really a factor in this covid pandemic ",[],3,17,Sunday,28,0
3438,ColinEllison14,"Prior military, corporate vulnerability risk and threat assessment analyst. Independent.",texas usa,270,66,8767,2020-08-26 18:04:06,2021-03-28 17:58:56,3,anadoluagency turkeys daily coronavirus figures  march   ,"[{'text': 'coronavirus', 'indices': [34, 46]}, {'text': 'March', 'indices': [57, 63]}]",3,17,Sunday,28,0
3439,HotlineJosh,"Against the Grain columnist at National Journal. Political reporting & analysis, without fear or favor. (Opinions expressed here are my own.)",washington dc,2447,86046,298250,2009-02-22 23:45:46,2021-03-28 17:58:56,19,govlarryhogan the state of maryland has officially surpassed the milestone of  million covid vaccines administered according to ,[],3,17,Sunday,28,0
3440,LeftyLongtitude,Totally Progressive- ANTI Liberal RWNJ’s - ALP Member.,nelson bay  nsw australia,3772,6643,148587,2010-08-18 09:09:21,2021-03-28 17:58:56,3,"mortphil ian leftylongtitude wrong more people have died from the sarscov virus
than from all the influenza viruses comb ",[],3,17,Sunday,28,0
3441,asoucat,"MD, MPH, PhD Director Health Systems, Governance, Financing 
@WHO  soucata@who.int

Passionate about equity, freedom, human rights. Retweets are not endorsement",who geneva,2329,6463,26062,2012-06-28 15:13:37,2021-03-28 17:58:55,0,"us public health neglected flat or declining spending left states ill equipped to respond to covid
 ",[],3,17,Sunday,28,1
3442,Dr_MAbohash,"Molecular Microbiologist, #Microbiology (BSc & MSc), #MolecularBiology & #Immunology (PhD) @UMontreal, Lecturer @PSU. #MicrobialMetabolism #GeneticEngineering.",canada  airplane  egypt,423,264,1207,2015-08-14 16:45:50,2021-03-28 17:58:54,0,why you cant compare covid vaccines  via youtub,[],3,17,Sunday,28,1
3443,jamesbkane,"Trump: "" summoned this mob, assembled the mob, and lit the flame of this attack. Everything was his doing."" - Rep. Liz Cheney (R)  #ProsecuteTrump! #Resist",buffalo ny ,1596,1795,42584,2016-12-16 12:08:09,2021-03-28 17:58:54,0, birx revealed the number of coronavirus deaths could have been decreased substantially if cities and states a  ,[],3,17,Sunday,28,1
3444,EShouter,"Do not do unto others that which you would not want done unto you. All the rest is commentary. We're a big village, and it's time we started acting like it.",british columbia,55,56,4540,2020-02-18 17:01:15,2021-03-28 17:58:53,20,ronaldnhughes uk variant news more people under ending up in hospitals in intensive care and have died from covidsince ,[],3,17,Sunday,28,0
3445,CherylG_WG,"Investment Advisor, CFP®, CIM® Passionate about providing sound advice, serving my clients & food!  
https://t.co/kfj3jWXnSL",toronto,575,201,688,2014-03-20 21:11:23,2021-03-28 17:58:53,0,last week we cautioned italy s current lockdown was a warning signal for nearterm downside risks to canada with  ,[],3,17,Sunday,28,1
3446,ruth_hartjen,"🇺🇸🇺🇸🇺🇸#resist #ByeDon. We The People did it!!!🌊🌊🌊🌊🌊🌊💙💙💙💙💙💙
NO DM EVER",st joseph mi,16479,16215,129742,2016-11-07 21:39:02,2021-03-28 17:58:53,51,democracyinn new poll biden approval rating on covid reaches  perc,[],3,17,Sunday,28,1
3447,kpozsgay,"certified urban planner. amateur dj. letter B love: books, bikes, beer and bocce. opinions my own. facts are facts.",chicago,1476,531,14652,2009-01-12 14:34:18,2021-03-28 17:58:53,28,magazine shout out to all the european djs that played plague raves in zanzibar cashed their checks and went home couldnt have bee ,[],3,17,Sunday,28,0
3448,agamoni,"Editor, S&P Global  - Formerly at Reuters, Newsweek, Business Standard and CNBC - Movie and travel junkie - views my own",new delhi india,672,971,3559,2009-06-24 19:55:03,2021-03-28 17:58:53,0,lockdowns night curfews aint the solution this virus is here to stay so denying brick and mortar businesses the  ,[],3,17,Sunday,28,1
3449,farhanb67168956,never give up,new milford nj,64,9,107,2019-03-18 16:45:06,2021-03-28 17:58:53,0,imtiazalamsafma imtiazalamsafma mr inqlabi finally after  year you guys have woke up that covid is a serious  ,[],3,17,Sunday,28,1
3450,lsockett1,"proud Dem, liberal, progressive, Resister, supporter of Biden-Harris for President-VP 2020! #PleaseWearAMask😷",arlington va,5004,1064,46563,2017-11-11 17:11:54,2021-03-28 17:58:52,34,anacabrera new michigan is in the middle of its third coronavirus surge the head of the state s department of health tells cnn,[],3,17,Sunday,28,1
3451,tmj_grn_pharm,"Follow this account for geo-targeted Pharm./Biotech job tweets in Greenville, SC. Need help? Tweet us at @CareerArc!",greenville sc,282,298,279,2009-03-26 15:43:53,2021-03-28 17:58:52,0,cvs health is hiring in easley sc click the link in our bio to apply covid  vaccine support  pharmacy technic  ,[],3,17,Sunday,28,0
3452,bjornfri2020,End the lockdown.,vulgaria,2815,1004,5053,2016-09-28 00:29:05,2021-03-28 17:58:52,1349,"alexberenson the coronavirus  to  times as deadly as the flu based on worldwide ifr and death estimates

the coronavirus vaccine ",[],3,17,Sunday,28,0
3453,4freedomUnite,"It's never been about a virus. If you want your life back, you'll need to fight for it. Evidence below 👇

#ResearchAndDestroy #UniteForFreedom #SupportLocal",scotland,331,119,4164,2009-08-05 19:45:17,2021-03-28 17:58:52,231,johncornyn biden administration waives fbi background checks for placement of migrant children ,[],3,17,Sunday,28,1
3454,GScottLaughlin,"Intellectually and Spiritually it’s time to choose a side. If you stand up to be counted, expect to be shot at. 
#Bitcoin
#ChristFollower
#SeriousBibleBeliever",murphy tx,1838,1072,24054,2013-09-07 18:39:00,2021-03-28 17:58:52,1,"durinnm sosimpozee goinggodward  vaccination record cardcdc pdf

youll have to copy and paste it",[],3,17,Sunday,28,1
3455,faenei,i bite,pilipinas,166,136,7560,2016-12-23 09:53:27,2021-03-28 17:58:51,8277,"ange my dad died last night from covid i need you to understand that this is the governments fault

palpak palpakduterte ","[{'text': 'palpak', 'indices': [116, 123]}, {'text': 'palpakduterte', 'indices': [124, 138]}]",3,17,Sunday,28,0
3456,NYTHealth,"Health and medical news from The NYT's Health & Science desk. Sign up for the Science Times email, in your inbox every Tuesday: https://t.co/kpdN2C1hDy",new york ny,124,1189743,73469,2007-03-21 17:03:40,2021-03-28 17:58:51,0,experts in behavioral motivation say that offering incentives is not necessarily the most effective or costefficie  ,[],3,17,Sunday,28,0
3457,TwinkleFans,"old account suspended lost 20k followers
I will give you follow back 100% in 24 hours",in your dreams,628,722,10274,2021-02-11 08:05:27,2021-03-28 17:58:51,2,"smokers more likely to develop covid symptoms
pactpak drfirdouspti
 tobaccoisbloodmoney ","[{'text': 'TobaccoIsBloodMoney', 'indices': [76, 96]}]",3,17,Sunday,28,1
3458,jyhuntley,Supporter of Mother Earth 🌎Proud mother of 3 amazing teens and a silly Yorkie.,los angeles ca,1429,1193,16890,2016-06-13 07:08:11,2021-03-28 17:58:50,6321,drericding breaking mexicos  mexico  government is acknowledging in a quietly released report that the countrys true death toll from the c ,[],3,17,Sunday,28,0
3459,doralicious7,"The Lord is my Shepherd~Psalm 23
Matthew 6
Proverbs 31
~
PBR fan",california usa,4958,1522,2882,2014-06-11 22:49:43,2021-03-28 17:58:50,357,covidcritical sisters pleaded wicu doctors caring for their critically ill mom w covid to give her ivermectinone of the saf ,"[{'text': 'ivermectin', 'indices': [111, 122]}]",3,17,Sunday,28,0
3460,regcoral,Se pronuncia ruh-JEE-nuh | Public Health Analyst | Program Evaluator | Disney | PatsNation🏈 | Aging millenial | Weather ⛈ | Yelp w/piernas | Sivako | 🇵🇷,puerto rico,5719,8480,213289,2009-03-24 18:34:38,2021-03-28 17:58:50,34,anacabrera new michigan is in the middle of its third coronavirus surge the head of the state s department of health tells cnn,[],3,17,Sunday,28,1
3461,ORCRoseAnne,She/her • womxn • Opinions my own • no lists • my social media disclaimer: https://t.co/NwO9Xahgzx Ninanaskamon! Wishing you Peace beyond all understanding,taykwa tagamou nation,11,3843,12823,2018-05-15 04:26:19,2021-03-28 17:58:48,5,jkwanmd  with regional metrics by phu including icu bed capacity covid  noncovid test turnaround ti ,"[{'text': 'COVID19', 'indices': [96, 104]}]",3,17,Sunday,28,1
